City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Chennai,2019-08-06,26.86,52.74,13.38,21.27,34.65,19.29,0.41,7.13,20.49,0.16,6.78,2.22,64,Satisfactory
Chennai,2019-08-07,29.26,40.52,8.09,13.83,21.92,8.52,0.2,9.17,31.25,2.54,3.35,2.46,47,Good
Chennai,2019-08-08,25.52,38.88,8.86,17.08,25.94,29.7,0.53,8.9,24.21,3.72,10.18,2.88,62,Satisfactory
Chennai,2019-08-09,48.13,67.33,9.23,22.99,32.22,25.24,0.44,8.38,27.03,2.1,1.6,1.21,105,Moderate
Chennai,2019-08-10,17.21,37.8,11.82,23.48,35.3,14.53,0.16,9.07,31.46,2.16,5.97,0.63,41,Good
Chennai,2019-08-11,21.78,32.15,9.15,20.62,29.77,27.29,0.37,7.94,20.5,2.53,2.78,0.67,68,Satisfactory
Chennai,2019-08-12,33.37,61.95,10.63,21.04,31.67,22.3,0.55,7.62,33.46,4.21,2.12,1.5,84,Satisfactory
Chennai,2019-08-13,27.88,49.72,9.51,17.43,26.94,16.41,0.52,7.62,21.89,0.1,10.11,0.1,70,Satisfactory
Chennai,2019-08-14,36.96,63.32,10.65,16.35,27.0,25.36,0.52,8.65,24.03,2.23,9.82,1.47,82,Satisfactory
Chennai,2019-08-15,24.48,56.23,11.07,25.45,36.52,10.78,0.24,11.81,32.21,2.97,5.87,0.75,68,Satisfactory
Chennai,2019-08-16,26.16,35.82,11.62,22.09,33.71,29.06,0.56,11.95,26.25,4.1,8.63,0.98,58,Satisfactory
Chennai,2019-08-17,18.76,34.59,10.93,19.79,30.72,31.97,0.4,11.25,26.37,2.69,9.96,1.55,62,Satisfactory
Chennai,2019-08-18,23.46,33.85,10.93,22.53,33.46,22.25,0.36,8.79,23.6,2.96,2.48,2.51,51,Satisfactory
Chennai,2019-08-19,18.51,30.91,8.67,13.92,22.59,17.96,0.13,10.81,25.55,3.15,3.75,1.9,31,Good
Chennai,2019-08-20,28.98,36.76,8.37,18.74,27.11,23.94,0.55,9.95,28.61,2.3,3.46,1.32,71,Satisfactory
Chennai,2019-08-21,24.55,54.42,13.06,22.07,35.13,8.42,0.51,7.03,23.32,4.25,11.74,0.26,76,Satisfactory
Chennai,2019-08-22,26.24,40.06,12.71,19.63,32.34,10.31,0.43,10.46,25.44,0.39,5.27,2.97,71,Satisfactory
Chennai,2019-08-23,41.64,51.08,9.85,23.82,33.67,14.25,0.61,9.18,33.2,1.68,6.29,0.46,78,Satisfactory
Chennai,2019-08-24,20.89,36.68,8.04,14.78,22.82,29.34,0.28,8.33,28.01,1.54,5.9,1.54,49,Good
Chennai,2019-08-25,13.45,38.48,10.53,23.89,34.42,25.98,0.3,8.16,23.98,4.47,8.31,0.35,63,Satisfactory
Chennai,2019-08-26,46.93,69.88,8.76,21.02,29.78,34.72,0.79,7.38,24.58,2.89,6.99,1.13,111,Moderate
Chennai,2019-08-27,22.23,42.22,10.46,16.55,27.01,34.91,0.61,6.46,24.94,3.54,0.86,0.7,82,Satisfactory
Chennai,2019-08-28,28.31,41.94,9.08,21.0,30.08,5.51,0.24,13.34,26.15,2.63,8.52,0.78,46,Good
Chennai,2019-08-29,24.31,28.93,10.81,24.65,35.46,12.44,0.43,9.83,20.79,2.32,10.09,0.95,53,Satisfactory
Chennai,2019-08-30,27.52,51.34,5.97,13.21,19.18,21.32,0.55,7.36,27.99,3.26,6.26,1.56,84,Satisfactory
Chennai,2019-08-31,20.49,29.7,11.81,25.33,37.14,21.69,0.39,8.56,24.29,3.06,9.34,2.0,51,Satisfactory
Chennai,2019-09-01,29.42,35.74,7.02,17.51,24.53,16.01,0.48,10.3,24.25,3.71,3.2,1.27,83,Satisfactory
Chennai,2019-09-02,29.82,60.92,6.86,16.74,23.6,5.16,0.55,9.77,16.13,1.18,8.4,2.11,74,Satisfactory
Chennai,2019-09-03,36.72,52.04,8.19,18.04,26.23,20.71,0.48,5.26,26.68,2.01,2.81,2.36,62,Satisfactory
Chennai,2019-09-04,23.41,46.77,7.64,14.16,21.8,22.78,0.41,9.03,21.29,3.0,5.72,1.95,64,Satisfactory
Chennai,2019-09-05,33.18,74.82,9.5,19.61,29.11,26.27,0.44,11.14,24.41,1.51,1.26,1.46,85,Satisfactory
Chennai,2019-09-06,34.65,47.08,5.07,12.21,17.28,6.26,0.42,9.3,20.89,4.13,10.76,2.16,74,Satisfactory
Chennai,2019-09-07,30.23,49.21,8.53,17.07,25.6,29.11,0.46,11.41,22.75,3.94,9.11,1.5,73,Satisfactory
Chennai,2019-09-08,32.72,51.55,8.77,13.76,22.53,9.41,0.34,8.1,27.39,3.44,6.78,2.28,83,Satisfactory
Chennai,2019-09-09,16.47,36.77,10.46,18.82,29.28,9.04,0.1,6.96,32.74,3.77,4.46,0.54,44,Good
Chennai,2019-09-10,45.74,77.71,13.19,22.83,36.02,5.39,0.79,7.98,27.62,0.48,9.82,1.46,120,Moderate
Chennai,2019-09-11,18.68,43.26,11.68,23.97,35.65,18.48,0.15,12.26,22.38,3.79,5.3,2.51,61,Satisfactory
Chennai,2019-09-12,50.72,85.21,7.5,14.8,22.3,30.57,0.51,12.08,26.57,1.7,4.97,2.71,100,Satisfactory
Chennai,2019-09-13,33.32,96.62,9.5,23.06,32.56,23.78,0.59,12.14,21.81,0.25,7.84,2.46,100,Satisfactory
Chennai,2019-09-14,32.1,84.23,6.84,11.0,17.84,15.27,0.62,9.11,22.19,0.2,1.56,0.46,103,Moderate
Chennai,2019-09-15,29.57,48.03,9.57,19.86,29.43,7.61,0.42,11.58,18.01,4.37,1.2,0.64,75,Satisfactory
Chennai,2019-09-16,41.33,84.15,11.42,24.32,35.74,23.95,0.65,11.86,25.62,1.03,0.55,1.64,114,Moderate
Chennai,2019-09-17,22.24,53.24,10.77,23.7,34.47,27.89,0.41,9.49,30.1,2.5,7.01,0.51,64,Satisfactory
Chennai,2019-09-18,42.69,82.86,8.27,18.76,27.03,11.47,0.64,8.32,28.94,2.16,10.86,1.56,96,Satisfactory
Chennai,2019-09-19,33.98,82.65,9.73,17.11,26.84,29.48,0.51,9.75,25.32,4.48,11.22,0.4,89,Satisfactory
Chennai,2019-09-20,34.31,55.22,11.55,21.04,32.59,14.38,0.51,10.49,26.63,2.56,8.33,1.61,77,Satisfactory
Chennai,2019-09-21,39.62,80.38,9.46,18.82,28.28,10.19,0.7,10.11,30.97,3.52,8.55,0.98,99,Satisfactory
Chennai,2019-09-22,37.13,47.73,11.46,18.79,30.25,24.86,0.12,10.89,31.83,3.38,11.67,2.36,61,Satisfactory
Chennai,2019-09-23,32.05,66.29,5.41,13.1,18.51,11.95,0.34,10.97,21.51,2.35,7.79,1.38,75,Satisfactory
Chennai,2019-09-24,31.09,30.98,11.86,19.55,31.41,27.6,0.39,8.56,15.47,2.18,6.16,2.14,68,Satisfactory
Chennai,2019-09-25,27.63,73.91,11.55,16.52,28.07,29.54,0.46,6.98,24.67,1.16,11.06,0.77,69,Satisfactory
Chennai,2019-09-26,35.27,56.33,11.04,15.22,26.26,8.69,0.56,6.95,28.05,2.44,8.78,1.0,91,Satisfactory
Chennai,2019-09-27,31.63,49.89,11.93,23.57,35.5,7.75,0.54,10.32,25.35,0.56,5.8,2.71,92,Satisfactory
Chennai,2019-09-28,39.7,76.72,10.9,17.51,28.41,25.59,0.64,8.17,21.97,0.74,2.65,2.52,90,Satisfactory
Chennai,2019-09-29,28.92,64.58,10.76,23.45,34.21,16.99,0.5,8.04,14.3,3.4,6.91,1.0,96,Satisfactory
Chennai,2019-09-30,49.16,76.34,9.52,16.44,25.96,8.32,0.54,7.83,36.07,1.06,1.22,2.53,103,Moderate
Chennai,2019-10-01,39.25,55.75,6.86,12.56,19.42,24.55,0.66,7.82,22.93,0.41,8.26,0.88,101,Moderate
Chennai,2019-10-02,40.1,60.3,9.48,20.71,30.19,29.79,0.67,9.86,24.8,0.81,3.08,1.5,98,Satisfactory
Chennai,2019-10-03,30.71,57.52,14.08,28.02,42.1,5.03,0.54,7.76,28.28,2.75,2.03,0.48,84,Satisfactory
Chennai,2019-10-04,43.53,64.83,10.63,23.79,34.42,7.84,0.57,8.54,25.17,4.44,6.17,1.88,78,Satisfactory
Chennai,2019-10-05,28.92,54.96,9.42,20.68,30.1,20.77,0.49,11.57,30.09,0.28,1.19,2.2,77,Satisfactory
Chennai,2019-10-06,40.95,83.14,7.53,14.72,22.25,11.25,0.49,8.3,22.26,4.36,6.12,1.64,108,Moderate
Chennai,2019-10-07,40.07,49.25,9.27,15.87,25.14,27.52,0.32,10.87,22.93,4.48,10.94,1.98,80,Satisfactory
Chennai,2019-10-08,41.04,70.56,11.31,25.32,36.63,19.39,0.62,11.28,26.15,1.44,4.17,0.82,101,Moderate
Chennai,2019-10-09,47.95,74.0,12.05,18.41,30.46,5.61,0.6,13.45,27.8,4.11,8.93,2.81,109,Moderate
Chennai,2019-10-10,42.3,78.75,10.68,19.98,30.66,23.6,0.81,9.09,22.31,0.34,8.15,2.11,115,Moderate
Chennai,2019-10-11,36.57,78.3,13.11,20.61,33.72,9.19,0.6,6.59,27.21,3.48,3.5,2.74,99,Satisfactory
Chennai,2019-10-12,45.3,99.99,11.86,20.4,32.26,27.45,0.87,8.5,24.28,0.85,5.52,1.46,116,Moderate
Chennai,2019-10-13,41.58,60.0,12.96,22.67,35.63,10.11,0.54,14.25,32.09,4.27,5.01,1.9,87,Satisfactory
Chennai,2019-10-14,35.23,33.39,12.12,20.23,32.35,22.09,0.36,12.57,21.99,3.44,10.71,1.37,62,Satisfactory
Chennai,2019-10-15,31.28,54.91,9.82,13.56,23.38,13.5,0.43,4.84,22.08,2.52,3.42,1.29,82,Satisfactory
Chennai,2019-10-16,38.39,63.39,8.91,21.64,30.55,26.16,0.75,10.54,23.32,2.86,4.81,1.3,104,Moderate
Chennai,2019-10-17,40.72,86.87,8.88,19.53,28.41,16.01,0.62,7.68,23.54,1.51,6.34,2.71,118,Moderate
Chennai,2019-10-18,47.69,84.9,10.69,25.56,36.25,11.24,0.59,7.15,21.17,3.33,6.34,0.29,109,Moderate
Chennai,2019-10-19,30.67,52.73,7.57,13.33,20.9,23.85,0.4,4.68,23.38,3.25,4.77,1.61,72,Satisfactory
Chennai,2019-10-20,51.26,84.8,6.2,15.5,21.7,24.55,0.91,4.3,28.35,0.77,11.72,1.14,115,Moderate
Chennai,2019-10-21,33.84,58.98,13.4,22.16,35.56,5.01,0.39,10.88,30.07,1.98,10.73,2.11,85,Satisfactory
Chennai,2019-10-22,40.98,88.74,12.54,21.54,34.08,10.56,0.82,10.6,27.23,1.07,3.32,1.11,98,Satisfactory
Chennai,2019-10-23,44.68,84.57,8.78,13.52,22.3,10.13,0.68,7.49,20.27,2.27,5.1,0.51,110,Moderate
Chennai,2019-10-24,33.75,68.35,9.78,16.07,25.85,30.11,0.51,12.25,23.31,3.57,11.78,2.3,81,Satisfactory
Chennai,2019-10-25,22.97,69.24,10.69,16.31,27.0,28.63,0.56,8.82,24.91,1.09,7.06,2.92,82,Satisfactory
Chennai,2019-10-26,54.12,105.28,9.93,22.56,32.49,33.81,0.64,9.38,24.58,1.25,9.05,1.21,109,Moderate
Chennai,2019-10-27,38.04,57.82,8.32,18.13,26.45,27.18,0.79,8.84,23.4,0.6,0.65,2.39,98,Satisfactory
Chennai,2019-10-28,31.98,57.18,12.13,22.97,35.1,12.37,0.63,8.0,30.39,0.73,4.32,2.35,99,Satisfactory
Chennai,2019-10-29,43.38,68.4,10.64,22.37,33.01,11.46,0.51,5.95,22.8,2.43,8.02,2.24,97,Satisfactory
Chennai,2019-10-30,31.79,72.92,8.59,14.62,23.21,5.36,0.33,7.45,22.28,2.18,9.01,0.91,79,Satisfactory
Chennai,2019-10-31,40.32,78.99,13.11,23.26,36.37,9.72,0.53,9.23,24.6,3.62,3.53,0.46,98,Satisfactory
Chennai,2019-11-01,47.92,50.14,10.39,16.9,27.29,17.29,0.9,13.91,20.77,3.72,4.69,2.7,113,Moderate
Chennai,2019-11-02,36.36,76.16,8.46,9.76,18.22,5.67,0.59,8.78,25.78,1.61,11.94,1.68,107,Moderate
Chennai,2019-11-03,30.55,63.35,11.28,16.87,28.15,17.65,0.64,4.81,25.02,0.22,10.48,1.75,86,Satisfactory
Chennai,2019-11-04,37.86,61.49,13.9,24.02,37.92,31.6,0.72,7.77,31.01,2.54,3.25,0.69,109,Moderate
Chennai,2019-11-05,53.29,70.41,8.61,20.04,28.65,29.46,0.78,11.28,29.47,1.99,1.15,1.75,107,Moderate
Chennai,2019-11-06,43.98,80.34,8.31,18.87,27.18,31.81,0.61,9.19,25.98,2.97,5.55,2.73,106,Moderate
Chennai,2019-11-07,37.36,62.45,9.12,19.61,28.73,24.76,0.55,8.8,29.43,3.89,5.28,0.93,90,Satisfactory
Chennai,2019-11-08,41.46,91.96,8.88,21.0,29.88,24.45,0.82,5.72,28.09,3.64,1.89,1.98,118,Moderate
Chennai,2019-11-09,38.89,81.12,7.63,17.62,25.25,25.22,0.56,12.17,24.99,1.91,10.16,2.38,103,Moderate
Chennai,2019-11-10,46.59,84.0,12.43,24.74,37.17,23.69,0.53,10.02,22.21,2.08,9.77,1.79,112,Moderate
Chennai,2019-11-11,36.07,68.7,10.74,17.4,28.14,6.19,0.48,9.0,28.03,1.58,11.21,0.3,96,Satisfactory
Chennai,2019-11-12,44.01,56.28,6.58,12.47,19.05,24.16,0.82,8.36,26.42,0.49,6.16,1.09,100,Satisfactory
Chennai,2019-11-13,59.56,84.96,9.11,20.91,30.02,25.85,0.77,9.91,27.98,1.65,3.64,1.82,128,Moderate
Chennai,2019-11-14,39.02,85.59,13.88,23.01,36.89,19.23,0.92,3.15,29.43,3.99,0.76,0.65,111,Moderate
Chennai,2019-11-15,38.25,63.48,10.11,23.71,33.82,13.34,0.7,8.08,31.11,3.29,2.82,2.13,95,Satisfactory
Chennai,2019-11-16,30.91,48.53,13.93,23.34,37.27,25.84,0.67,11.15,20.82,0.7,8.89,0.2,99,Satisfactory
Chennai,2019-11-17,50.95,89.65,10.03,13.0,23.03,6.06,0.74,10.36,24.66,3.08,11.81,0.81,119,Moderate
Chennai,2019-11-18,46.12,76.34,10.93,19.55,30.48,20.39,0.75,12.22,29.74,1.04,7.46,2.67,106,Moderate
Chennai,2019-11-19,61.46,78.74,12.34,22.73,35.07,21.26,0.87,6.67,14.43,0.11,1.99,2.51,133,Moderate
Chennai,2019-11-20,27.71,79.69,12.09,18.15,30.24,6.43,0.43,4.55,27.38,4.35,10.37,0.44,91,Satisfactory
Chennai,2019-11-21,48.28,87.74,11.61,25.56,37.17,31.95,0.89,6.03,17.26,2.82,5.85,0.9,120,Moderate
Chennai,2019-11-22,44.56,106.44,4.93,12.03,16.96,30.0,0.7,5.59,27.55,0.42,1.98,0.35,125,Moderate
Chennai,2019-11-23,54.3,86.74,11.54,20.88,32.42,15.62,0.8,7.64,31.03,3.39,11.85,1.09,131,Moderate
Chennai,2019-11-24,46.41,88.28,7.71,15.56,23.27,11.77,0.63,7.91,22.46,1.99,11.98,2.99,115,Moderate
Chennai,2019-11-25,46.5,71.81,11.07,20.2,31.27,18.84,0.63,10.97,31.19,1.43,2.19,0.95,109,Moderate
Chennai,2019-11-26,45.3,72.28,12.25,22.77,35.02,23.01,0.73,11.48,24.15,4.0,7.97,0.69,104,Moderate
Chennai,2019-11-27,39.6,98.51,11.17,19.24,30.41,20.95,0.82,11.72,21.94,2.03,8.11,2.88,105,Moderate
Chennai,2019-11-28,38.88,82.93,12.31,22.73,35.04,20.8,0.72,10.08,25.22,3.54,11.6,1.21,119,Moderate
Chennai,2019-11-29,39.06,84.25,13.71,26.47,40.18,12.68,0.82,9.23,27.34,3.09,10.91,2.79,114,Moderate
Chennai,2019-11-30,42.93,66.17,8.66,15.04,23.7,13.34,0.55,7.83,23.92,4.48,5.32,1.94,98,Satisfactory
Chennai,2019-12-01,43.93,89.86,12.41,21.27,33.68,32.4,0.72,8.35,29.62,2.45,6.58,2.72,110,Moderate
Chennai,2019-12-02,53.71,92.17,9.94,23.72,33.66,30.99,0.98,7.58,23.1,3.47,3.26,0.69,132,Moderate
Chennai,2019-12-03,36.69,57.02,9.79,16.6,26.39,25.5,0.6,8.95,22.54,3.09,6.5,2.88,98,Satisfactory
Chennai,2019-12-04,52.94,105.35,5.98,12.22,18.2,13.0,0.68,10.46,33.78,4.2,1.11,1.09,112,Moderate
Chennai,2019-12-05,36.72,86.41,12.57,22.39,34.96,24.33,0.89,14.21,23.41,0.87,1.87,1.52,118,Moderate
Chennai,2019-12-06,36.51,61.98,9.4,16.6,26.0,30.63,0.77,7.76,22.19,0.82,4.52,2.2,108,Moderate
Chennai,2019-12-07,50.14,99.02,11.53,24.39,35.92,13.87,0.78,9.18,23.07,1.74,8.5,0.81,129,Moderate
Chennai,2019-12-08,62.86,98.18,12.48,19.5,31.98,33.76,0.73,10.52,21.78,1.86,9.44,0.31,136,Moderate
Chennai,2019-12-09,40.25,83.72,12.2,22.81,35.01,7.16,0.58,11.4,24.33,4.32,5.43,0.94,104,Moderate
Chennai,2019-12-10,54.97,79.32,7.82,18.35,26.17,15.87,0.87,10.6,27.25,1.02,2.47,2.66,142,Moderate
Chennai,2019-12-11,49.28,98.67,12.39,20.97,33.36,6.09,0.67,8.31,18.28,2.16,5.21,0.86,121,Moderate
Chennai,2019-12-12,48.76,102.82,11.02,17.5,28.52,7.08,0.82,7.27,14.0,1.47,8.81,2.94,115,Moderate
Chennai,2019-12-13,40.33,66.56,9.79,19.86,29.65,25.95,0.54,7.93,24.22,1.58,4.7,0.33,101,Moderate
Chennai,2019-12-14,41.64,80.76,12.13,19.85,31.98,5.7,0.66,8.99,17.61,4.33,9.6,2.7,130,Moderate
Chennai,2019-12-15,30.96,78.35,6.08,9.1,15.18,8.22,0.59,11.18,24.87,3.74,0.88,0.25,94,Satisfactory
Chennai,2019-12-16,45.86,101.91,12.93,24.09,37.02,24.86,0.68,8.26,24.54,3.52,6.71,2.4,111,Moderate
Chennai,2019-12-17,45.54,68.42,10.8,21.47,32.27,30.54,0.61,11.89,26.74,1.5,10.84,2.97,108,Moderate
Chennai,2019-12-18,42.72,91.72,13.34,21.86,35.2,33.72,0.76,9.38,31.05,2.2,7.9,2.36,132,Moderate
Chennai,2019-12-19,52.65,80.75,12.34,20.39,32.73,34.84,0.93,5.86,27.92,3.97,4.5,0.94,130,Moderate
Chennai,2019-12-20,42.23,90.19,9.14,16.93,26.07,19.8,0.6,4.1,23.17,2.33,1.67,1.63,109,Moderate
Chennai,2019-12-21,58.94,98.6,12.14,20.04,32.18,32.5,0.83,8.37,26.45,0.7,1.63,2.53,137,Moderate
Chennai,2019-12-22,39.66,75.61,13.58,28.05,41.63,19.98,0.75,7.48,21.11,4.11,11.41,2.64,107,Moderate
Chennai,2019-12-23,42.71,87.63,13.32,22.36,35.68,23.3,0.74,4.37,17.94,2.53,11.78,1.23,117,Moderate
Chennai,2019-12-24,53.38,83.45,12.24,24.21,36.45,8.81,0.81,11.13,30.96,3.4,8.49,1.54,123,Moderate
Chennai,2019-12-25,62.04,88.94,11.38,16.45,27.83,22.54,0.84,12.02,25.96,0.16,1.77,0.74,134,Moderate
Chennai,2019-12-26,54.78,94.38,14.08,25.21,39.29,24.37,0.81,7.84,24.19,2.83,10.78,1.85,127,Moderate
Chennai,2019-12-27,37.89,52.96,14.25,23.26,37.51,6.86,0.74,10.06,25.55,3.31,11.16,1.55,96,Satisfactory
Chennai,2019-12-28,42.14,104.02,12.06,20.63,32.69,24.96,0.98,7.42,27.62,2.8,1.54,1.83,132,Moderate
Chennai,2019-12-29,36.93,69.42,11.78,20.63,32.41,23.08,0.54,7.4,31.6,3.58,11.07,2.24,99,Satisfactory
Chennai,2019-12-30,38.81,94.5,11.64,22.33,33.97,25.96,0.59,9.62,25.7,2.57,3.84,1.28,117,Moderate
Chennai,2019-12-31,51.58,103.96,11.39,16.16,27.55,12.18,0.95,8.64,30.41,3.28,11.93,2.82,125,Moderate
Chennai,2020-01-01,40.1,79.76,10.63,17.57,28.2,29.39,0.73,10.12,24.89,3.15,4.29,0.89,105,Moderate
Chennai,2020-01-02,47.24,98.17,12.99,22.34,35.33,8.1,0.73,8.22,30.4,4.09,11.74,0.13,116,Moderate
Chennai,2020-01-03,52.81,87.66,9.97,23.11,33.08,32.83,0.75,11.72,17.7,1.12,6.38,1.63,125,Moderate
Chennai,2020-01-04,37.3,88.97,9.98,24.63,34.61,26.57,0.67,10.62,22.3,3.76,1.87,0.37,107,Moderate
Chennai,2020-01-05,54.6,85.14,14.2,24.36,38.56,15.73,0.65,8.12,25.3,3.33,7.85,0.75,120,Moderate
Chennai,2020-01-06,31.64,61.37,8.16,17.93,26.09,5.16,0.46,9.72,26.16,2.04,9.81,0.36,92,Satisfactory
Chennai,2020-01-07,50.32,95.36,11.36,18.64,30.0,27.55,0.88,9.97,20.35,4.02,3.82,1.47,123,Moderate
Chennai,2020-01-08,48.39,55.77,6.16,10.7,16.86,25.18,0.73,10.36,21.67,3.31,8.85,0.34,104,Moderate
Chennai,2020-01-09,42.05,74.65,9.3,18.15,27.45,23.49,0.59,10.56,17.6,3.52,6.82,2.29,96,Satisfactory
Chennai,2020-01-10,55.16,106.99,13.78,27.66,41.44,14.18,0.9,7.77,20.49,2.63,11.59,2.6,139,Moderate
Chennai,2020-01-11,49.7,102.41,6.85,12.44,19.29,21.37,0.95,10.85,25.88,4.21,8.67,0.91,126,Moderate
Chennai,2020-01-12,55.08,98.39,8.67,20.05,28.72,34.53,0.91,6.64,23.96,0.59,7.46,1.61,137,Moderate
Chennai,2020-01-13,46.1,65.93,13.87,24.59,38.46,5.45,0.73,8.9,21.38,0.34,9.44,1.27,106,Moderate
Chennai,2020-01-14,50.51,88.65,11.73,19.53,31.26,18.39,0.75,6.53,30.01,3.4,6.82,2.26,128,Moderate
Chennai,2020-01-15,60.79,94.89,12.1,19.05,31.15,28.28,1.11,8.99,17.96,0.19,8.96,0.12,150,Moderate
Chennai,2020-01-16,42.14,80.43,12.6,25.74,38.34,31.32,0.68,9.71,24.85,2.09,10.93,2.6,106,Moderate
Chennai,2020-01-17,42.75,80.51,11.57,17.1,28.67,7.52,0.65,9.23,26.26,3.96,1.65,2.97,110,Moderate
Chennai,2020-01-18,56.88,84.96,12.14,22.38,34.52,24.58,0.8,12.86,27.47,1.86,8.8,2.69,123,Moderate
Chennai,2020-01-19,45.3,58.11,7.91,15.59,23.5,32.62,0.67,5.28,30.43,1.32,6.27,2.0,109,Moderate
Chennai,2020-01-20,51.85,100.75,7.86,17.88,25.74,14.73,0.87,6.58,27.83,2.86,10.31,2.56,123,Moderate
Chennai,2020-01-21,32.8,57.02,7.82,19.48,27.3,15.14,0.45,9.43,22.14,2.04,8.43,2.94,94,Satisfactory
Chennai,2020-01-22,49.45,59.91,12.05,17.75,29.8,11.67,0.56,12.16,30.03,3.39,1.55,0.89,116,Moderate
Chennai,2020-01-23,46.7,65.96,8.32,17.39,25.71,11.9,0.58,8.53,26.17,3.26,4.67,0.58,103,Moderate
Chennai,2020-01-24,37.91,64.66,11.98,27.62,39.6,8.65,0.59,10.55,21.72,2.24,7.34,1.15,91,Satisfactory
Chennai,2020-01-25,55.84,110.93,13.22,22.15,35.37,11.29,0.86,7.12,31.1,2.75,8.9,2.97,133,Moderate
Chennai,2020-01-26,42.04,80.58,10.28,21.21,31.49,5.35,0.51,5.91,28.91,3.67,5.2,0.13,111,Moderate
Chennai,2020-01-27,42.76,78.34,12.33,27.34,39.67,34.78,0.55,8.21,30.83,3.74,7.64,1.61,106,Moderate
Chennai,2020-01-28,47.94,96.37,11.45,19.3,30.75,21.45,0.88,8.7,23.67,3.65,7.15,1.35,111,Moderate
Chennai,2020-01-29,34.74,66.97,9.52,22.4,31.92,9.22,0.68,8.4,20.49,3.32,8.4,2.14,98,Satisfactory
Chennai,2020-01-30,44.09,89.25,12.14,18.74,30.88,29.18,0.73,7.88,27.17,4.28,9.0,0.86,115,Moderate
Chennai,2020-01-31,51.0,76.19,7.92,17.38,25.3,34.34,0.66,7.82,27.45,2.24,9.22,0.42,110,Moderate
Chennai,2020-02-01,47.55,96.18,9.62,19.99,29.61,14.1,0.65,6.81,31.9,2.45,5.55,2.25,116,Moderate
Chennai,2020-02-02,42.3,69.98,11.85,17.64,29.49,8.42,0.46,7.21,31.58,2.89,4.56,0.76,75,Satisfactory
Chennai,2020-02-03,39.03,102.13,12.99,22.02,35.01,24.19,0.75,8.85,23.61,3.72,6.45,0.43,118,Moderate
Chennai,2020-02-04,49.78,74.17,12.01,21.37,33.38,28.33,0.53,7.73,25.35,2.27,2.29,0.99,110,Moderate
Chennai,2020-02-05,50.87,87.25,11.58,21.56,33.14,8.86,0.71,12.39,23.13,2.09,7.19,1.13,122,Moderate
Chennai,2020-02-06,51.51,100.97,6.89,15.52,22.41,28.11,0.84,10.72,20.02,1.94,3.35,2.04,131,Moderate
Chennai,2020-02-07,49.79,91.23,8.11,16.53,24.64,31.58,0.75,9.89,24.05,3.63,4.35,1.91,122,Moderate
Chennai,2020-02-08,42.27,84.48,12.43,22.67,35.1,30.05,0.79,7.63,27.3,1.04,3.27,0.95,114,Moderate
Chennai,2020-02-09,42.67,89.08,7.35,15.14,22.49,24.88,0.59,11.35,32.76,3.15,9.2,2.48,113,Moderate
Chennai,2020-02-10,35.04,91.36,12.61,24.57,37.18,11.22,0.69,7.05,24.22,0.34,4.42,0.74,106,Moderate
Chennai,2020-02-11,48.45,80.56,8.44,17.64,26.08,14.31,0.66,9.88,26.11,2.67,7.36,2.62,101,Moderate
Chennai,2020-02-12,52.32,88.99,9.29,16.45,25.74,22.35,0.76,7.49,25.73,2.43,1.56,2.33,117,Moderate
Chennai,2020-02-13,48.2,84.68,8.79,16.31,25.1,27.61,1.02,4.95,22.85,0.59,4.1,0.81,126,Moderate
Chennai,2020-02-14,37.28,74.17,11.99,24.37,36.36,24.15,0.7,11.72,27.94,0.22,5.35,0.95,101,Moderate
Chennai,2020-02-15,43.53,78.12,9.49,21.21,30.7,8.63,0.72,9.09,27.25,3.0,5.18,0.24,110,Moderate
Chennai,2020-02-16,54.79,105.65,11.76,17.01,28.77,13.79,0.71,14.11,32.34,1.45,4.66,2.72,119,Moderate
Chennai,2020-02-17,58.61,101.9,9.51,16.79,26.3,10.73,0.79,10.66,25.54,1.91,7.13,0.66,137,Moderate
Chennai,2020-02-18,53.42,79.46,12.3,22.99,35.29,28.0,0.73,11.36,25.98,2.49,9.72,1.85,113,Moderate
Chennai,2020-02-19,55.78,93.03,10.85,23.35,34.2,10.47,0.71,8.38,22.52,2.07,9.1,2.01,134,Moderate
Chennai,2020-02-20,56.59,98.27,8.91,18.34,27.25,15.46,0.8,9.22,29.76,2.95,0.81,1.99,124,Moderate
Chennai,2020-02-21,49.81,82.38,11.35,26.05,37.4,12.23,0.64,7.94,20.19,0.58,7.6,2.54,116,Moderate
Chennai,2020-02-22,34.61,75.26,8.05,19.05,27.1,16.39,0.47,9.41,33.93,2.92,3.07,0.54,100,Satisfactory
Chennai,2020-02-23,38.49,63.94,12.44,23.45,35.89,8.52,0.56,6.84,25.69,3.39,9.33,0.6,88,Satisfactory
Chennai,2020-02-24,43.73,98.55,8.76,14.93,23.69,28.01,1.02,9.15,17.9,1.53,11.95,2.73,134,Moderate
Chennai,2020-02-25,51.39,57.93,8.6,16.19,24.79,29.06,0.35,11.08,24.94,2.33,10.1,0.66,89,Satisfactory
Chennai,2020-02-26,52.38,91.95,6.75,14.55,21.3,33.38,0.92,10.43,25.11,3.01,10.6,1.36,126,Moderate
